group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,species_code,size_bin,total,num_plots_sampled,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,site_type,last_updated
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-02-11,2016-02-11,sea_star,EVATRO,90,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-02-11,2016-02-11,sea_star,EVATRO,140,3,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-02-11,2016-02-11,sea_star,EVATRO,40,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-02-11,2016-02-11,sea_star,EVATRO,100,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-02-11,2016-02-11,sea_star,EVATRO,150,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-02-11,2016-02-11,sea_star,PYCHEL,NM,3,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,DERIMB,NM,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,60,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,150,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,70,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,110,7,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,180,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,80,5,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,120,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,40,3,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,90,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,130,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,50,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,EVATRO,140,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-05-06,2016-05-06,sea_star,PYCHEL,NM,9,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-09-16,2016-09-16,sea_star,DERIMB,NM,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2016,NONE,NONE,NONE,2016-09-16,2016-09-16,sea_star,EVATRO,30,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-08-08,2017-08-08,sea_star,DERIMB,NM,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-08-22,2017-08-22,sea_star,DERIMB,NM,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-08-22,2017-08-22,sea_star,EVATRO,NM,3,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,ASTAMU,NM,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,DERIMB,NM,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,EVATRO,110,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,EVATRO,NM,10,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,EVATRO,20,5,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,EVATRO,30,8,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,EVATRO,40,8,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,EVATRO,10,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,EVATRO,50,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-09-21,2017-09-21,sea_star,UNKSEA,NM,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,DERIMB,NM,9,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,EVATRO,20,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,EVATRO,60,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,EVATRO,30,9,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,EVATRO,70,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,EVATRO,40,14,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,EVATRO,5,5,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,EVATRO,110,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,EVATRO,50,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2017,NONE,NONE,NONE,2017-11-08,2017-11-08,sea_star,LEPTAS,NM,10,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-07-29,2018-07-29,sea_star,DERIMB,NM,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-07-29,2018-07-29,sea_star,EVATRO,40,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-07-29,2018-07-29,sea_star,EVATRO,70,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-07-29,2018-07-29,sea_star,EVATRO,80,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-07-29,2018-07-29,sea_star,EVATRO,90,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-07-29,2018-07-29,sea_star,PISOCH,NM,7,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-09-13,2018-09-13,sea_star,EVATRO,NM,5,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-09-13,2018-09-13,sea_star,EVATRO,50,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-09-13,2018-09-13,sea_star,EVATRO,70,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-09-13,2018-09-13,sea_star,EVATRO,80,6,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-09-13,2018-09-13,sea_star,EVATRO,90,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-09-13,2018-09-13,sea_star,LEPTAS,NM,11,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-09-13,2018-09-13,sea_star,PISOCH,NM,7,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,DERIMB,NM,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,EVATRO,NM,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,LEPTAS,NM,31,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,80,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,160,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,NM,15,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,100,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,40,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,110,3,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,50,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,120,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,70,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2018,NONE,NONE,NONE,2018-11-06,2018-11-06,sea_star,PISOCH,140,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,EVATRO,60,5,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,EVATRO,70,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,EVATRO,100,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,EVATRO,80,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,EVATRO,120,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,EVATRO,90,2,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,EVATRO,140,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,HENSPP,NM,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,LEPTAS,NM,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-02-17,2019-02-17,sea_star,PISOCH,40,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-06-15,2019-06-15,sea_star,EVATRO,70,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-06-15,2019-06-15,sea_star,EVATRO,120,5,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,Otter Rock; Peterson Bay,PBOR,59.57450104,-151.29520,59.57450104,-151.29520,1100,2019,NONE,NONE,NONE,2019-06-15,2019-06-15,sea_star,EVATRO,80,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
